ID,X,Y,Z,R,G,B,PART
9D1EB25C3AE4A711,-4.37,-5.93,30.00,0.52,0.59,0.65,BODY
385CF17B75830439,-3.11,-6.13,30.20,0.74,0.75,0.74,BODY
D277AF51FD381E2C,-2.41,-6.18,30.40,0.20,0.22,0.24,BODY
E5C513D8929F6CD9,-0.99,-5.93,30.60,0.55,0.54,0.55,BODY
597DE85581301104,0.23,-5.97,30.00,0.87,0.86,0.87,BODY
AA310910AD2E897E,1.40,-5.76,30.20,0.87,0.87,0.87,BODY
0C963365084CF390,-4.07,-5.65,30.40,0.61,0.60,0.61,BODY
DB6966DB35A42978,-2.73,-5.89,30.60,0.75,0.76,0.75,BODY
C399155AF368EF06,-1.73,-5.65,30.00,0.17,0.18,0.18,BODY
ECC0FEF3BC504033,-0.36,-5.81,30.20,0.85,0.85,0.84,BODY
36F0A1920FAA1A4F,0.81,-5.73,30.40,0.88,0.88,0.88,BODY
E279F5BD579938BB,1.45,-6.05,30.60,0.88,0.87,0.87,BODY
BAD9EC28FC9870E1,-3.34,-6.06,30.00,0.74,0.73,0.71,BODY
59E125E27691BF0E,-2.64,-6.06,30.20,0.68,0.68,0.68,BODY
BCCBA578E6BFB350,-1.34,-5.61,30.40,0.19,0.19,0.19,BODY
99D5BC549DC6B637,-0.16,-5.65,30.60,0.87,0.86,0.87,BODY
B20CED9010F7D96F,0.71,-5.79,30.00,0.88,0.88,0.88,BODY
914CF3DE464B1249,-4.15,-5.78,30.20,0.64,0.64,0.64,BODY
7005CE1987FC8E39,-3.29,-6.02,30.40,0.78,0.76,0.74,BODY
EA1FDC46946DF3A1,-2.20,-5.74,30.60,0.16,0.17,0.19,BODY
E206A0392A5CE307,-0.69,-5.93,30.00,0.84,0.83,0.84,BODY
63D49AB821F42F13,0.18,-5.51,30.20,0.87,0.87,0.87,BODY
9B8C971E348A36CC,1.42,-5.99,30.40,0.87,0.86,0.86,BODY
96A0BAD54CCA24A8,-3.44,-5.98,30.60,0.68,0.68,0.68,BODY
C09DEAB3F87238FA,-2.49,-5.99,30.00,0.76,0.77,0.76,BODY
4E7647A755D94FA7,-1.33,-5.90,30.20,0.17,0.19,0.18,BODY
7CF645176F08A138,-0.03,-5.88,30.40,0.87,0.86,0.87,BODY
6A71F0F250F70FD1,0.98,-5.76,30.60,0.87,0.88,0.87,BODY
6C307946EE67FBEC,-4.17,-5.41,30.00,0.68,0.65,0.65,BODY
9A9D25F053F27949,-3.02,-5.69,30.20,0.76,0.75,0.74,BODY
A91F8C16CD84672F,-2.12,-5.88,30.40,0.16,0.17,0.19,BODY
53C2CC21971CFDCC,-0.96,-5.54,30.60,0.84,0.84,0.84,BODY
343B08F462D196EE,0.15,-5.94,30.00,0.87,0.86,0.87,BODY
C600808B7F3E2798,1.44,-5.53,30.20,0.87,0.86,0.86,BODY
BC581FEC7BFF5B11,-3.47,-5.71,30.40,0.67,0.67,0.67,BODY
24D62CACF4FF63F7,-2.33,-5.69,30.60,0.78,0.78,0.78,BODY
BF72A95ECB0DA84C,-1.55,-5.60,30.00,0.17,0.19,0.18,BODY
C2F99FA400496AAD,-0.32,-5.56,30.20,0.87,0.86,0.87,BODY
3755E2B26569A0CE,0.89,-5.89,30.40,0.87,0.88,0.87,BODY
B096E948513CA305,-4.37,-5.35,30.60,0.61,0.59,0.61,BODY
54E694B75AD9BAC9,-3.34,-5.81,30.00,0.76,0.75,0.74,BODY
4099CEF86C8FECCB,-2.20,-5.59,30.20,0.58,0.57,0.58,BODY
4A141CB9EC68C8C7,-1.11,-5.57,30.40,0.86,0.86,0.85,BODY
F884D4D54093CA6B,-0.03,-5.76,30.60,0.87,0.86,0.87,BODY
0195D3484D017412,1.59,-5.36,30.00,0.87,0.86,0.87,BODY
03637A40F9AFB89B,-3.92,-5.35,30.20,0.68,0.67,0.68,BODY
5A093BEB8FC926B5,-2.62,-5.44,30.40,0.78,0.77,0.78,BODY
95EE69FC8058A45E,-1.61,-5.52,30.60,0.61,0.61,0.61,BODY
1EBE720794C19640,-0.42,-5.40,30.00,0.87,0.85,0.86,BODY
329CDF6AD2BF6D8D,0.58,-5.72,30.20,0.88,0.87,0.88,BODY
BC43CA24443EC06D,-4.50,-5.27,30.40,0.65,0.65,0.65,BODY
A64178B3B6924CBD,-2.77,-5.23,30.60,0.76,0.75,0.74,BODY
00289B5119B5D9F5,-1.98,-5.59,30.00,0.74,0.73,0.74,BODY
9D3EBF677BC5B028,-0.67,-5.54,30.20,0.85,0.85,0.84,BODY
F5E139F1F958369A,0.19,-5.76,30.40,0.87,0.86,0.87,BODY
CFE2314881ED74C0,1.50,-5.58,30.60,0.87,0.85,0.86,BODY
CD5E11E41BFC09C8,-3.39,-5.27,30.00,0.70,0.70,0.70,BODY
9A252482373A64D2,-2.13,-5.35,30.20,0.80,0.78,0.76,BODY
21148EBB3402F88B,-0.99,-5.55,30.40,0.78,0.76,0.78,BODY
FA40DB754613833D,-0.26,-5.63,30.60,0.87,0.86,0.87,BODY
BDE6431DF56D94C1,1.21,-5.27,30.00,0.88,0.87,0.87,BODY
095B181BC8F0957E,-4.19,-5.22,30.20,0.65,0.65,0.65,BODY
22923ACF97C29CDB,-2.57,-5.36,30.40,0.76,0.77,0.76,BODY
E9F7672E59BCE5D0,-1.90,-5.50,30.60,0.74,0.75,0.74,BODY
67798ED81B1BCE74,-0.51,-5.63,30.00,0.85,0.85,0.85,BODY
95A6AFF2AF742B97,0.58,-5.45,30.20,0.87,0.87,0.87,BODY
70CBA1DABC19E2D0,1.55,-5.66,30.40,0.52,0.71,0.81,BODY
AC5138E6F83CEBF1,-3.47,-5.23,30.60,0.71,0.71,0.71,BODY
D1ACB5BF2772A31A,-1.97,-5.27,30.00,0.80,0.78,0.76,BODY
EB5058A2482B4BB2,-0.75,-5.35,30.20,0.85,0.84,0.84,BODY
B04108E934B35E98,-0.03,-5.39,30.40,0.87,0.86,0.87,BODY
5F969ADFC28F3814,1.35,-5.10,30.60,0.86,0.86,0.85,BODY
7E2E46BA4E50E78E,-3.79,-5.22,30.00,0.67,0.67,0.67,BODY
17CEE07A768970CA,-2.66,-5.15,30.20,0.78,0.78,0.78,BODY
6DAB43845E4C2C37,-1.26,-5.03,30.40,0.82,0.80,0.80,BODY
A872B4105F710CD8,-0.50,-5.23,30.60,0.86,0.85,0.86,BODY
DFB7C69FFD93F471,1.07,-5.28,30.00,0.88,0.87,0.87,BODY
17C11044E5942C0E,-3.89,-5.51,30.20,0.67,0.67,0.67,BODY
A2B8A3DCFFB28C89,-3.06,-5.29,30.40,0.75,0.76,0.75,BODY
98EFAB51016FDB91,-1.55,-5.38,30.60,0.81,0.80,0.81,BODY
D67E9EC9EFA82658,-0.32,-5.39,30.00,0.85,0.85,0.85,BODY
6AD7FF70A82B5573,0.61,-5.38,30.20,0.88,0.87,0.87,BODY
B0E1E6151A8EC42C,-3.98,-5.07,30.40,0.72,0.79,0.80,BODY
E33EDE5CE334EA58,-2.79,-4.92,30.60,0.73,0.73,0.73,BODY
5CB35DBB3F3B0C21,-1.99,-5.25,30.00,0.81,0.78,0.78,BODY
F7F26A54E18491C1,-0.76,-5.00,30.20,0.85,0.85,0.85,BODY
C2AE7CBEAA6B49DE,0.33,-5.27,30.40,0.87,0.86,0.86,BODY
14F4293010A3CF36,1.38,-5.13,30.60,0.84,0.86,0.86,BODY
8A6D8529D6286441,-3.50,-5.06,30.00,0.69,0.67,0.69,BODY
18C69324CBDB682E,-1.98,-5.03,30.20,0.81,0.79,0.78,BODY
B4030AAE6ACA570F,-1.12,-5.27,30.40,0.84,0.83,0.83,BODY
54D6D5948F8998D1,0.11,-5.13,30.60,0.86,0.86,0.86,BODY
DA3869316CE08DCF,1.38,-5.38,30.00,0.85,0.85,0.85,BODY
DFAC8E9E2DD62474,-3.23,-5.27,30.20,0.67,0.65,0.67,BODY
D58D22039166F9B0,-2.13,-4.84,30.40,0.78,0.77,0.78,BODY
E3ED78C8B5C6E07E,-1.46,-5.36,30.60,0.83,0.82,0.83,BODY
E0C657485179B437,0.07,-5.14,30.00,0.86,0.85,0.86,BODY
31894AB9C2BB5D90,1.21,-5.38,30.20,0.87,0.87,0.87,BODY
0B04D8595A057851,-3.76,-5.15,30.40,0.65,0.65,0.65,BODY
91640234AF0FBDEC,-2.56,-4.97,30.60,0.78,0.76,0.74,BODY
4A8C4C892A776E8A,-1.25,-5.24,30.00,0.83,0.82,0.81,BODY
943F08835E264657,-0.20,-4.97,30.20,0.86,0.85,0.86,BODY
E275E86CE19DB98F,0.97,-5.12,30.40,0.87,0.87,0.86,BODY
27BCF3228A158E32,-3.68,-5.06,30.60,0.67,0.65,0.67,BODY
B6641BDAA81AF196,-2.81,-4.71,30.00,0.78,0.75,0.74,BODY
AA30668BC2A99AFD,-1.37,-5.24,30.20,0.84,0.83,0.81,BODY
A02CA152961E37AA,-0.49,-5.10,30.40,0.87,0.85,0.86,BODY
69DB51DADC27F0CB,0.75,-5.04,30.60,0.87,0.86,0.85,BODY
574176AFC6333EB1,-3.79,-4.87,30.00,0.67,0.65,0.67,BODY
CDFB3374E8D0FCB5,-2.38,-4.72,30.20,0.75,0.73,0.73,BODY
A0853A632ECB85E6,-1.67,-5.03,30.40,0.84,0.83,0.81,BODY
09BAF7803A51645A,-0.11,-5.08,30.60,0.87,0.85,0.85,BODY
64AA11385CFD0882,0.67,-4.67,30.00,0.87,0.86,0.85,BODY
7AACAEFB4C9AC5B9,-3.64,-4.84,30.20,0.62,0.61,0.62,BODY
C1173A005230FF67,-2.36,-5.16,30.40,0.75,0.74,0.74,BODY
E9C44530AA80CDD0,-1.78,-4.92,30.60,0.83,0.82,0.80,BODY
EB2B57F2F88A08E8,-0.31,-4.90,30.00,0.87,0.85,0.86,BODY
BD62DE446053D586,0.60,-5.10,30.20,0.87,0.86,0.86,BODY
828E6D3367A8007C,-3.44,-5.06,30.40,0.58,0.57,0.58,BODY
4EB19A94BDCEDD8E,-2.43,-4.58,30.60,0.74,0.73,0.74,BODY
B256159AE5674ECA,-1.53,-4.93,30.00,0.82,0.82,0.82,BODY
EE131A3965559E33,-0.32,-4.98,30.20,0.87,0.85,0.86,BODY
9ED104D841697E13,0.94,-4.62,30.40,0.87,0.86,0.86,BODY
DB629A7A1C77DC0F,-3.68,-4.93,30.60,0.59,0.60,0.59,BODY
92C0C1C19A3584BC,-2.63,-4.59,30.00,0.74,0.73,0.74,BODY
B2BB992851A5570E,-1.64,-4.54,30.20,0.83,0.82,0.81,BODY
D513BB8DC096F80A,-0.45,-4.58,30.40,0.86,0.85,0.86,BODY
06E266B4AC7C0FE6,1.04,-4.62,30.60,0.86,0.85,0.86,BODY
9BB925D06687D3F1,-3.51,-4.67,30.00,0.61,0.62,0.61,BODY
074332E00D9BBE91,-2.30,-4.63,30.20,0.75,0.73,0.74,BODY
B0FC4D67120B3C50,-1.46,-4.62,30.40,0.83,0.82,0.83,BODY
4446642413E1DEA4,0.24,-4.48,30.60,0.85,0.85,0.85,BODY
6F2782C164D98143,1.13,-4.77,30.00,0.86,0.86,0.86,BODY
89EC137D35B3294D,-3.41,-4.89,30.20,0.65,0.65,0.65,BODY
84F36DD31AD32622,-2.22,-4.95,30.40,0.76,0.75,0.76,BODY
BB2E49C21A9A09C5,-0.98,-4.65,30.60,0.83,0.83,0.83,BODY
D9BFD6FF227C7CBA,0.08,-4.43,30.00,0.86,0.85,0.86,BODY
D935D1D574190258,1.24,-4.42,30.20,0.93,0.93,0.93,BODY
AC3D0C41A10DFA33,-2.92,-4.87,30.40,0.68,0.68,0.68,BODY
1D6A306481A5F84E,-1.57,-4.47,30.60,0.78,0.76,0.78,BODY
D8CC59AA60E41A5C,-0.94,-4.90,30.00,0.84,0.84,0.84,BODY
B1C5344FE6E88AA9,0.45,-4.35,30.20,0.86,0.85,0.86,BODY
D6F7794C9A38BA40,-3.90,-4.33,30.40,0.56,0.60,0.61,BODY
1DAFE5E3BA9650A0,-2.88,-4.72,30.60,0.71,0.70,0.71,BODY
55EE1595375F15E2,-1.67,-4.47,30.00,0.78,0.77,0.78,BODY
68B000541E9D4FCC,-0.65,-4.90,30.20,0.86,0.85,0.86,BODY
7AF5AE966E422A56,1.03,-4.77,30.40,0.85,0.85,0.85,BODY
4139AC7E663DECAC,-3.33,-4.36,30.60,0.57,0.56,0.57,BODY
0A96AC2B2F60741B,-2.47,-4.35,30.00,0.74,0.73,0.74,BODY
80BB1B70E58B8420,-1.14,-4.65,30.20,0.83,0.82,0.80,BODY
D212C0D878BC3920,-0.09,-4.85,30.40,0.85,0.85,0.85,BODY
A200CCFF28842D3F,1.40,-4.79,30.60,0.86,0.87,0.86,BODY
F0D4A8D053347125,-2.97,-4.72,30.00,0.64,0.64,0.64,BODY
C521D7DCAEEB9073,-2.12,-4.77,30.20,0.75,0.73,0.75,BODY
6F4B96031D9E94BC,-0.83,-4.63,30.40,0.84,0.83,0.84,BODY
A359729B0C95B3EE,0.10,-4.42,30.60,0.86,0.85,0.86,BODY
96E79CD6049A9EB3,-3.97,-4.75,30.00,0.45,0.46,0.45,BODY
ED91AB0B33374BA4,-2.71,-4.53,30.20,0.71,0.70,0.71,BODY
EFBE626270A1FFF8,-1.33,-4.55,30.40,0.78,0.76,0.78,BODY
FE2F5F7C88D1F5C1,-0.47,-4.71,30.60,0.86,0.85,0.86,BODY
BD48FE246698E5A2,0.68,-4.50,30.00,0.85,0.84,0.85,BODY
18AA604E72CC2344,-3.08,-4.31,30.20,0.52,0.51,0.52,BODY
4BA447EF6C25215A,-2.39,-4.25,30.40,0.72,0.71,0.72,BODY
32552566A9E2D590,-0.83,-4.22,30.60,0.80,0.78,0.80,BODY
19D96564D952E62F,-0.04,-4.30,30.00,0.85,0.85,0.85,BODY
CCFC6630DBB8902F,1.05,-4.50,30.20,0.94,0.92,0.91,BODY
DBC556C2BF0F83DB,-2.80,-4.34,30.40,0.57,0.57,0.57,BODY
CCC6AF41F39D75C4,-1.66,-4.22,30.60,0.74,0.75,0.74,BODY
BF49991EBA41AE46,-0.41,-4.31,30.00,0.83,0.82,0.83,BODY
8C67C181CDFE059A,0.48,-4.22,30.20,0.85,0.85,0.85,BODY
FCB5B1D51C9ED1AA,-3.92,-4.59,30.40,0.52,0.51,0.52,BODY
165F6DD483CA60F5,-2.43,-4.15,30.60,0.64,0.64,0.64,BODY
DC2D14C8E9312172,-1.10,-4.48,30.00,0.76,0.77,0.76,BODY
0472AC36A0B4B9C3,-0.34,-4.09,30.20,0.85,0.84,0.85,BODY
3ED1CD4543D86EAD,0.88,-4.55,30.40,0.84,0.83,0.84,BODY
92BEA38CCFD85238,-3.02,-4.55,30.60,0.55,0.56,0.55,BODY
1375D49C31BA2E3D,-2.36,-4.35,30.00,0.70,0.69,0.70,BODY
D1188BC3B6BA82E2,-1.01,-4.21,30.20,0.80,0.79,0.78,BODY
2AFCA785BEAD9C64,-0.03,-4.20,30.40,0.85,0.85,0.85,BODY
558BD018B6446375,-3.89,-4.34,30.60,0.48,0.49,0.48,BODY
A40901B0DB95604D,-2.86,-4.40,30.00,0.63,0.64,0.63,BODY
03BDC82389C9087C,-1.68,-4.50,30.20,0.74,0.73,0.74,BODY
434659A1595BEDBA,-0.65,-4.36,30.40,0.83,0.82,0.80,BODY
4EB55895BC3AC3B2,0.91,-3.96,30.60,0.84,0.84,0.84,BODY
59584FB5283E2D52,-3.51,-3.97,30.00,0.55,0.56,0.55,BODY
C3EFA5C77275628F,-2.10,-3.99,30.20,0.67,0.66,0.65,BODY
0EBB437C32C6B579,-0.95,-3.93,30.40,0.75,0.74,0.75,BODY
72EC3AB7F6E19764,-0.24,-4.04,30.60,0.85,0.83,0.84,BODY
528AC5695F94A207,1.30,-4.44,30.00,0.55,0.64,0.78,BODY
37B76C04DE69A427,-2.69,-3.88,30.20,0.61,0.61,0.61,BODY
F00BC3A6DA037504,-1.64,-4.09,30.40,0.69,0.67,0.69,BODY
729EB70F9EB7B741,-0.42,-4.31,30.60,0.78,0.79,0.78,BODY
2C821283A75D4A82,0.65,-4.33,30.00,0.84,0.83,0.84,BODY
F3AB2404FCBA339A,-3.76,-3.79,30.20,0.55,0.56,0.55,BODY
51DD23E2E7CEF7DB,-2.73,-3.86,30.40,0.68,0.68,0.68,BODY
6D2A8BA0C15626C1,-1.34,-3.82,30.60,0.75,0.73,0.73,BODY
7ECD04567B4B6E64,-0.35,-3.91,30.00,0.84,0.83,0.84,BODY
444FA6D87A0BAF1B,0.99,-4.10,30.20,0.78,0.80,0.81,BODY
AD8459D130E0612F,-3.20,-4.28,30.40,0.65,0.65,0.65,BODY
4530F4C36E85828D,-2.07,-3.80,30.60,0.71,0.70,0.71,BODY
88B8112D2D35C7F4,-1.03,-4.30,30.00,0.78,0.78,0.78,BODY
FCD2C6AA4A9E58A6,0.20,-4.06,30.20,0.83,0.82,0.83,BODY
9477AEBDC7C078BB,-3.40,-4.17,30.40,0.55,0.56,0.55,BODY
B6B05612105B0018,-2.38,-4.15,30.60,0.72,0.71,0.71,BODY
2A7DABB9E826F6A1,-1.17,-3.71,30.00,0.72,0.71,0.69,BODY
1BD15D72F041E69A,-0.16,-4.13,30.20,0.83,0.82,0.83,BODY
95D2ED5830B65BD3,-4.01,-4.10,30.40,0.64,0.69,0.70,BODY
06480168678E4C05,-3.15,-4.02,30.60,0.69,0.68,0.67,BODY
BD68BAE5DDEFA26B,-1.98,-3.95,30.00,0.72,0.71,0.70,BODY
4D364247B8575DE6,-0.95,-4.00,30.20,0.78,0.78,0.78,BODY
23405ECF5C32CC50,0.40,-3.64,30.40,0.82,0.80,0.82,BODY
366005EA3EC08E6B,-3.31,-3.92,30.60,0.59,0.59,0.59,BODY
1F73E8A006044FDA,-2.05,-4.03,30.00,0.73,0.72,0.71,BODY
4F8955930A462350,-1.41,-3.82,30.20,0.71,0.71,0.71,BODY
78988F77FD2B4646,-0.13,-3.78,30.40,0.83,0.82,0.83,BODY
E58ECF0BCF5F0093,-4.10,-4.05,30.60,0.53,0.53,0.53,BODY
313EE291011E43B7,-2.57,-3.64,30.00,0.72,0.71,0.71,BODY
98326A3ED3D9D31D,-1.39,-3.68,30.20,0.75,0.73,0.72,BODY
34E3235CF4665D48,-0.41,-3.86,30.40,0.78,0.78,0.78,BODY
F39A2B00715A984B,0.91,-4.05,30.60,0.91,0.94,0.97,BODY
6A2981E441648BA8,-2.93,-3.61,30.00,0.68,0.67,0.68,BODY
B66EB4BC5D263FE3,-1.92,-3.94,30.20,0.73,0.73,0.73,BODY
BF457555B1B4C867,-0.96,-3.90,30.40,0.75,0.73,0.73,BODY
DAF848CA3DEF0D05,0.23,-3.50,30.60,0.81,0.80,0.81,BODY
807D532DCC0A4524,-3.41,-3.60,30.00,0.60,0.60,0.60,BODY
9A8FE2B4FBC450AB,-2.19,-3.93,30.20,0.76,0.74,0.73,BODY
179FE6AFA75B28D3,-1.11,-3.95,30.40,0.75,0.75,0.75,BODY
51827DBA32B20C50,0.10,-3.57,30.60,0.80,0.80,0.80,BODY
5A9647CC5947931E,-3.73,-3.46,30.00,0.57,0.56,0.56,BODY
945422B3B1100DB4,-2.60,-3.42,30.20,0.74,0.73,0.71,BODY
11824D6D6570B149,-1.37,-3.68,30.40,0.78,0.76,0.74,BODY
E0283C597769B6A5,-0.55,-3.78,30.60,0.76,0.75,0.76,BODY
F910A86C7ECDFFC7,-4.17,-3.68,30.00,0.54,0.55,0.55,BODY
8D72AFB469B07C4E,-2.70,-3.63,30.20,0.71,0.71,0.71,BODY
34CED5BF44558F52,-1.76,-3.69,30.40,0.78,0.75,0.74,BODY
A685A74EABADCC03,-0.53,-3.90,30.60,0.75,0.75,0.75,BODY
10A961C3DDAF475B,-4.39,-3.79,30.00,0.69,0.76,0.78,BODY
100D62037DD2E578,-3.09,-3.64,30.20,0.72,0.70,0.71,BODY
2A4E4BEF7788ACC3,-1.93,-3.61,30.40,0.76,0.73,0.73,BODY
4DA1F24EF15A2547,-0.71,-3.51,30.60,0.78,0.77,0.78,BODY
68E754AABFB70933,0.22,-3.25,30.00,0.87,0.88,0.89,BODY
0A4B17C3784E518C,-3.55,-3.58,30.20,0.68,0.67,0.68,BODY
5D9CFA04F9213454,-2.27,-3.60,30.40,0.78,0.75,0.74,BODY
67E4AA1A438C867C,-1.15,-3.30,30.60,0.80,0.80,0.80,BODY
249D9D9CA2358ECD,-0.20,-3.60,30.00,0.78,0.78,0.78,BODY
169DD8227ED010CB,-3.44,-3.30,30.20,0.60,0.59,0.60,BODY
815DCAF04D5163FF,-2.26,-3.17,30.40,0.76,0.74,0.73,BODY
C49D747B67980A7D,-1.41,-3.34,30.60,0.80,0.79,0.78,BODY
6EBEC00DDDFB2C35,0.20,-3.55,30.00,0.76,0.77,0.76,BODY
2B310DECECE26994,-3.40,-3.67,30.20,0.58,0.59,0.58,BODY
61FB19FC3B70D1E1,-2.48,-3.43,30.40,0.76,0.74,0.73,BODY
37AC0A462C42F24B,-1.28,-3.34,30.60,0.78,0.78,0.76,BODY
D9FA6A4421B57232,-0.16,-3.54,30.00,0.74,0.73,0.73,BODY
0A6ACCDC6D1C77D7,-3.49,-3.29,30.20,0.58,0.59,0.58,BODY
4F03CE1104E7C11E,-2.31,-3.39,30.40,0.78,0.75,0.74,BODY
B157497FE1581B33,-1.13,-3.11,30.60,0.76,0.76,0.75,BODY
F1AA4F5A14D760EE,-0.43,-3.47,30.00,0.74,0.73,0.73,BODY
64FEE04815D6630D,-3.95,-3.44,30.20,0.58,0.59,0.58,BODY
D6C01261FAD31E95,-2.87,-3.30,30.40,0.76,0.74,0.73,BODY
A60AAABA07ADB808,-1.35,-3.16,30.60,0.74,0.75,0.74,BODY
07B2F84BCC5B29F8,-0.58,-3.38,30.00,0.74,0.73,0.73,BODY
9F2D646D077443D0,-3.65,-3.16,30.20,0.58,0.59,0.58,BODY
3E73145293CD0E59,-2.80,-2.98,30.40,0.78,0.75,0.74,BODY
CAFFA687BA14404B,-1.38,-3.12,30.60,0.56,0.56,0.56,BODY
B0D85B306ECE76E8,-0.51,-3.52,30.00,0.74,0.73,0.73,BODY
CAB15BF65C0D8BC7,-3.94,-3.14,30.20,0.59,0.58,0.59,BODY
27FF07A88533280C,-2.63,-2.97,30.40,0.76,0.74,0.74,BODY
94E377F844AA8640,-1.61,-3.16,30.60,0.57,0.58,0.58,BODY
BE5B5760512A0E7F,-0.35,-3.31,30.00,0.75,0.80,0.84,BODY
FB04CE40C79D68E2,-3.21,-3.19,30.20,0.62,0.62,0.62,BODY
EFD3C2A521F784D9,-2.41,-2.96,30.40,0.74,0.75,0.74,BODY
942C0040B75BA8EF,-1.49,-2.91,30.60,0.78,0.78,0.78,BODY
94953BBE097268A1,-0.29,-3.37,30.00,0.75,0.86,0.89,BODY
8F3004BDAFECEC98,-3.27,-3.27,30.20,0.68,0.68,0.68,BODY
A24E09FEA01D7A06,-1.89,-3.35,30.40,0.27,0.27,0.27,BODY
14393372C621525A,-1.10,-3.34,30.60,0.85,0.83,0.82,BODY
A4AE917143672212,-4.14,-3.05,30.00,0.52,0.54,0.55,BODY
E5210052B35E6535,-2.94,-2.86,30.20,0.73,0.72,0.73,BODY
0A28AAA37C0E6F65,-1.58,-3.20,30.40,0.16,0.16,0.16,BODY
72F49618CB2FDF45,-0.66,-3.04,30.60,0.86,0.84,0.83,BODY
52100AE8E0FA0229,-3.76,-2.72,30.00,0.61,0.60,0.61,BODY
F967CAA6A230194E,-2.31,-3.04,30.20,0.74,0.75,0.74,BODY
EF686887339DCFFC,-1.49,-3.04,30.40,0.22,0.22,0.22,BODY
55686BD309D54CA4,-3.94,-2.94,30.60,0.52,0.83,0.84,BODY
CB9C87DC4A7F9B31,-3.07,-2.82,30.00,0.73,0.72,0.72,BODY
12C31E6CA4897593,-2.00,-3.24,30.20,0.14,0.15,0.15,BODY
F65B01E4D903B8AF,-0.83,-3.13,30.40,0.85,0.83,0.82,BODY
7EBE04D886782C11,-3.65,-2.80,30.60,0.61,0.60,0.61,BODY
3D4C98EC1062F387,-2.32,-2.67,30.00,0.72,0.72,0.72,BODY
ACE8B7D941FAACC7,-1.49,-2.73,30.20,0.22,0.22,0.22,BODY
69E987F0552B4082,-4.05,-2.99,30.40,0.52,0.83,0.84,BODY
DD3F8F7DB19ABADE,-3.27,-2.59,30.60,0.74,0.73,0.74,BODY
36D02D45B3519C01,-2.17,-3.13,30.00,0.14,0.15,0.15,BODY
2DC4835F1AA8261A,-0.70,-2.81,30.20,0.86,0.84,0.83,BODY
A11BD1C1A977760A,-3.70,-2.70,30.40,0.61,0.60,0.61,BODY
4A3353161785F39D,-2.37,-3.05,30.60,0.65,0.65,0.65,BODY
FBBA0DC7FB66ED58,-1.34,-2.63,30.00,0.29,0.29,0.29,BODY
6B5E90DE1401694D,-3.94,-2.81,30.20,0.58,0.56,0.55,BODY
64E81CDEF26D0E58,-2.80,-2.82,30.40,0.75,0.74,0.72,BODY
82373E8095B6F862,-2.08,-2.75,30.60,0.17,0.16,0.17,BODY
07CC71ABC82130D9,-1.00,-3.00,30.00,0.86,0.85,0.83,BODY
19AAF82DB858B209,-3.41,-2.60,30.20,0.65,0.64,0.64,BODY
6A217759D3883DF5,-2.52,-2.56,30.40,0.65,0.64,0.65,BODY
1BF732E567A0B7E7,-1.03,-2.53,30.60,0.29,0.29,0.29,BODY
0C0176E1D12B57F4,-4.18,-2.56,30.00,0.58,0.56,0.55,BODY
CDF5A54B7AADDCE6,-2.75,-2.52,30.20,0.76,0.75,0.73,BODY
7BC3B6797E93F1E6,-1.63,-2.83,30.40,0.19,0.19,0.19,BODY
8E76CEFFBAD3521A,-0.86,-2.48,30.60,0.86,0.85,0.83,BODY
0B11BAB341DB9C54,-3.79,-2.82,30.00,0.61,0.62,0.61,BODY
D18EF669FE1A2840,-2.30,-2.58,30.20,0.62,0.62,0.62,BODY
F92157DC18FC93DC,-1.40,-2.80,30.40,0.29,0.29,0.30,BODY
465470F59DC0D14B,-0.11,-2.55,30.60,0.47,0.54,0.57,BODY
FD9A91906835A5C8,-3.03,-2.59,30.00,0.73,0.73,0.73,BODY
1B0C0BF40DA7FC7F,-1.77,-2.53,30.20,0.13,0.13,0.13,BODY
609342AC6F9CD29C,-0.89,-2.31,30.40,0.86,0.84,0.83,BODY
E6CD177AAC2CD9D1,-4.05,-2.36,30.60,0.57,0.58,0.59,BODY
8E7EBA3C281039B8,-3.09,-2.57,30.00,0.76,0.76,0.75,BODY
775CB0170CDF44CF,-1.82,-2.54,30.20,0.18,0.19,0.20,BODY
B1A36A5AEBE4C7CA,-0.76,-2.77,30.40,0.84,0.83,0.81,BODY
C05F792A46330A55,-4.30,-2.29,30.60,0.55,0.57,0.58,BODY
FE3E7E173F870F6C,-2.75,-2.28,30.00,0.78,0.76,0.74,BODY
5D9793B92949A4DC,-1.95,-2.58,30.20,0.29,0.29,0.29,BODY
CA18B3CF1E1FAB15,-0.45,-2.67,30.40,0.84,0.83,0.81,BODY
2EEC61F026127627,0.69,-2.69,30.60,0.42,0.45,0.47,BODY
3232B5BA6B01CDF1,-2.78,-2.10,30.00,0.74,0.75,0.74,BODY
224FE9F57F24A21B,-1.74,-2.65,30.20,0.16,0.17,0.19,BODY
A74271FE4FA7B125,-1.02,-2.10,30.40,0.85,0.82,0.82,BODY
5B972E8453F1B2AD,0.11,-2.58,30.60,0.26,0.20,0.16,BODY
6A1998F0790EBFC4,-3.38,-2.28,30.00,0.71,0.71,0.71,BODY
E9D11D5270B3A5B2,-2.03,-2.37,30.20,0.17,0.18,0.19,BODY
4919EF184A5184DA,-1.26,-2.29,30.40,0.84,0.81,0.81,BODY
E2F0E1807C7E8EB5,0.32,-2.35,30.60,0.28,0.20,0.15,BODY
